timestamp,total_seconds_elapsed,movement,status
Mon Jan  1 08:54:00 1900,32040,yes,Off
Mon Jan  1 08:54:30 1900,32070,yes,Off
Mon Jan  1 08:55:00 1900,32100,yes,Off
Mon Jan  1 08:55:30 1900,32130,yes,Off
Mon Jan  1 08:56:00 1900,32160,yes,Off
Mon Jan  1 08:56:30 1900,32190,yes,Off
Mon Jan  1 08:57:00 1900,32220,yes,Off
Mon Jan  1 08:57:30 1900,32250,yes,Off
Mon Jan  1 08:58:00 1900,32280,yes,Off
Mon Jan  1 08:58:30 1900,32310,yes,Off
Mon Jan  1 08:59:00 1900,32340,yes,Off
Mon Jan  1 08:59:30 1900,32370,yes,Off
Mon Jan  1 09:00:00 1900,32400,yes,Off
Mon Jan  1 09:00:30 1900,32430,yes,Off
Mon Jan  1 09:01:00 1900,32460,yes,Off
Mon Jan  1 09:01:30 1900,32490,yes,Off
Mon Jan  1 09:02:00 1900,32520,yes,Off
Mon Jan  1 09:02:30 1900,32550,yes,Off
Mon Jan  1 09:03:00 1900,32580,yes,Off
Mon Jan  1 09:03:30 1900,32610,yes,Off
Mon Jan  1 09:04:00 1900,32640,yes,Off
Mon Jan  1 09:04:30 1900,32670,yes,Off
Mon Jan  1 09:05:00 1900,32700,yes,Off
Mon Jan  1 09:05:30 1900,32730,yes,Off
Mon Jan  1 09:06:00 1900,32760,yes,Off
Mon Jan  1 09:06:30 1900,32790,yes,Off
Mon Jan  1 09:07:00 1900,32820,yes,Off
Mon Jan  1 09:07:30 1900,32850,yes,Off
Mon Jan  1 09:08:00 1900,32880,yes,Off
Mon Jan  1 09:08:30 1900,32910,yes,Off
Mon Jan  1 09:09:00 1900,32940,yes,Off
Mon Jan  1 09:09:30 1900,32970,yes,Off
Mon Jan  1 09:10:00 1900,33000,yes,Off
Mon Jan  1 09:10:30 1900,33030,yes,Off
Mon Jan  1 09:11:00 1900,33060,yes,Off
Mon Jan  1 09:11:30 1900,33090,yes,Off
Mon Jan  1 09:12:00 1900,33120,yes,Off
Mon Jan  1 09:12:30 1900,33150,yes,Off
Mon Jan  1 09:13:00 1900,33180,yes,Off
Mon Jan  1 09:13:30 1900,33210,yes,Off
Mon Jan  1 09:14:00 1900,33240,yes,Off
Mon Jan  1 09:14:30 1900,33270,yes,Off
Mon Jan  1 09:15:00 1900,33300,yes,Off
Mon Jan  1 09:15:30 1900,33330,yes,Off
Mon Jan  1 09:16:00 1900,33360,yes,Off
Mon Jan  1 09:16:30 1900,33390,yes,Off
Mon Jan  1 09:17:00 1900,33420,yes,Off
Mon Jan  1 09:17:30 1900,33450,yes,Off
Mon Jan  1 09:18:00 1900,33480,yes,Off
Mon Jan  1 09:18:30 1900,33510,yes,Off
Mon Jan  1 09:19:00 1900,33540,yes,Off
Mon Jan  1 09:19:30 1900,33570,yes,Off
Mon Jan  1 09:20:00 1900,33600,yes,Off
Mon Jan  1 09:20:30 1900,33630,yes,Off
Mon Jan  1 09:21:00 1900,33660,yes,Off
Mon Jan  1 09:21:30 1900,33690,yes,Off
Mon Jan  1 09:22:00 1900,33720,yes,Off
Mon Jan  1 09:22:30 1900,33750,yes,Off
Mon Jan  1 09:23:00 1900,33780,yes,Off
Mon Jan  1 09:23:30 1900,33810,yes,Off
Mon Jan  1 09:24:00 1900,33840,yes,Off
Mon Jan  1 09:24:30 1900,33870,yes,Off
Mon Jan  1 09:25:00 1900,33900,yes,Off
Mon Jan  1 09:25:30 1900,33930,yes,Off
Mon Jan  1 09:26:00 1900,33960,yes,Off
Mon Jan  1 09:26:30 1900,33990,yes,Off
Mon Jan  1 09:27:00 1900,34020,yes,Off
Mon Jan  1 09:27:30 1900,34050,yes,Off
Mon Jan  1 09:28:00 1900,34080,yes,Off
Mon Jan  1 09:28:30 1900,34110,yes,Off
Mon Jan  1 09:29:00 1900,34140,yes,Off
Mon Jan  1 09:29:30 1900,34170,yes,Off
Mon Jan  1 09:30:00 1900,34200,yes,Off
Mon Jan  1 09:30:30 1900,34230,yes,Off
Mon Jan  1 09:31:00 1900,34260,yes,Off
Mon Jan  1 09:31:30 1900,34290,yes,Off
Mon Jan  1 09:32:00 1900,34320,yes,Off
Mon Jan  1 09:32:30 1900,34350,yes,Off
Mon Jan  1 09:33:00 1900,34380,yes,Off
Mon Jan  1 09:33:30 1900,34410,yes,Off
Mon Jan  1 09:34:00 1900,34440,yes,Off
Mon Jan  1 09:34:30 1900,34470,yes,Off
Mon Jan  1 09:35:00 1900,34500,yes,Off
Mon Jan  1 09:35:30 1900,34530,yes,Off
Mon Jan  1 09:36:00 1900,34560,yes,Off
Mon Jan  1 09:36:30 1900,34590,yes,Off
Mon Jan  1 09:37:00 1900,34620,yes,Off
Mon Jan  1 09:37:30 1900,34650,yes,Off
Mon Jan  1 09:38:00 1900,34680,yes,Off
Mon Jan  1 09:38:30 1900,34710,yes,Off
Mon Jan  1 09:39:00 1900,34740,yes,Off
Mon Jan  1 09:39:30 1900,34770,yes,Off
Mon Jan  1 09:40:00 1900,34800,yes,Off
Mon Jan  1 09:40:30 1900,34830,yes,Off
Mon Jan  1 09:41:00 1900,34860,yes,Off
Mon Jan  1 09:41:30 1900,34890,yes,Off
Mon Jan  1 09:42:00 1900,34920,yes,Off
Mon Jan  1 09:42:30 1900,34950,yes,Off
Mon Jan  1 09:43:00 1900,34980,yes,Off
Mon Jan  1 09:43:30 1900,35010,yes,Off
Mon Jan  1 09:44:00 1900,35040,yes,Off
Mon Jan  1 09:44:30 1900,35070,yes,Off
Mon Jan  1 09:45:00 1900,35100,yes,Off
Mon Jan  1 09:45:30 1900,35130,yes,Off
Mon Jan  1 09:46:00 1900,35160,yes,Off
Mon Jan  1 09:46:30 1900,35190,yes,Off
Mon Jan  1 09:47:00 1900,35220,yes,Off
Mon Jan  1 09:47:30 1900,35250,yes,Off
Mon Jan  1 09:48:00 1900,35280,yes,Off
Mon Jan  1 09:48:30 1900,35310,yes,Off
Mon Jan  1 09:49:00 1900,35340,yes,Off
Mon Jan  1 09:49:30 1900,35370,yes,Off
Mon Jan  1 09:50:00 1900,35400,yes,Off
Mon Jan  1 09:50:30 1900,35430,yes,Off
Mon Jan  1 09:51:00 1900,35460,yes,Off
Mon Jan  1 09:51:30 1900,35490,yes,Off
Mon Jan  1 09:52:00 1900,35520,yes,Off
Mon Jan  1 09:52:30 1900,35550,yes,Off
Mon Jan  1 09:53:00 1900,35580,yes,Off
Mon Jan  1 09:53:30 1900,35610,yes,Off
Mon Jan  1 09:54:00 1900,35640,yes,Off
Mon Jan  1 09:54:30 1900,35670,yes,Off
Mon Jan  1 09:55:00 1900,35700,yes,Off
Mon Jan  1 09:55:30 1900,35730,yes,Off
Mon Jan  1 09:56:00 1900,35760,no,On
Mon Jan  1 09:56:30 1900,35790,no,On
Mon Jan  1 09:57:00 1900,35820,no,On
Mon Jan  1 09:57:30 1900,35850,no,On
Mon Jan  1 09:58:00 1900,35880,no,On
Mon Jan  1 09:58:30 1900,35910,no,On
Mon Jan  1 09:59:00 1900,35940,no,On
Mon Jan  1 09:59:30 1900,35970,no,On
Mon Jan  1 10:00:00 1900,36000,no,On
Mon Jan  1 10:00:30 1900,36030,no,On
Mon Jan  1 10:01:00 1900,36060,no,On
Mon Jan  1 10:01:30 1900,36090,no,On
Mon Jan  1 10:02:00 1900,36120,no,On
Mon Jan  1 10:02:30 1900,36150,no,Off
Mon Jan  1 10:03:00 1900,36180,no,On
Mon Jan  1 10:03:30 1900,36210,no,On
Mon Jan  1 10:04:00 1900,36240,no,On
Mon Jan  1 10:04:30 1900,36270,no,Off
Mon Jan  1 10:05:00 1900,36300,no,Off
Mon Jan  1 10:05:30 1900,36330,no,Off
Mon Jan  1 10:06:00 1900,36360,no,Off
Mon Jan  1 10:06:30 1900,36390,no,Off
Mon Jan  1 10:07:00 1900,36420,no,Off
Mon Jan  1 10:07:30 1900,36450,no,Off
Mon Jan  1 10:08:00 1900,36480,no,Off
Mon Jan  1 10:08:30 1900,36510,no,Off
Mon Jan  1 10:09:00 1900,36540,no,Off
Mon Jan  1 10:09:30 1900,36570,no,Off
Mon Jan  1 10:10:00 1900,36600,no,Off
Mon Jan  1 10:10:30 1900,36630,no,Off
Mon Jan  1 10:11:00 1900,36660,no,Off
Mon Jan  1 10:11:30 1900,36690,no,Off
Mon Jan  1 10:12:00 1900,36720,no,Off
Mon Jan  1 10:12:30 1900,36750,no,Off
Mon Jan  1 10:13:00 1900,36780,no,Off
Mon Jan  1 10:13:30 1900,36810,no,Off
Mon Jan  1 10:14:00 1900,36840,no,Off
Mon Jan  1 10:14:30 1900,36870,no,Off
Mon Jan  1 10:15:00 1900,36900,no,Off
Mon Jan  1 10:15:30 1900,36930,no,Off
Mon Jan  1 10:16:00 1900,36960,no,Off
Mon Jan  1 10:16:30 1900,36990,no,Off
Mon Jan  1 10:17:00 1900,37020,no,Off
Mon Jan  1 10:17:30 1900,37050,no,Off
Mon Jan  1 10:18:00 1900,37080,no,Off
Mon Jan  1 10:18:30 1900,37110,no,Off
Mon Jan  1 10:19:00 1900,37140,no,Off
Mon Jan  1 10:19:30 1900,37170,no,Off
Mon Jan  1 10:20:00 1900,37200,no,Off
Mon Jan  1 10:20:30 1900,37230,no,Off
Mon Jan  1 10:21:00 1900,37260,no,Off
Mon Jan  1 10:21:30 1900,37290,no,Off
Mon Jan  1 10:22:00 1900,37320,no,Off
Mon Jan  1 10:22:30 1900,37350,no,Off
Mon Jan  1 10:23:00 1900,37380,no,Off
Mon Jan  1 10:23:30 1900,37410,no,Off
Mon Jan  1 10:24:00 1900,37440,no,Off
Mon Jan  1 10:24:30 1900,37470,no,Off
Mon Jan  1 10:25:00 1900,37500,no,Off
Mon Jan  1 10:25:30 1900,37530,no,Off
Mon Jan  1 10:26:00 1900,37560,no,Off
Mon Jan  1 10:26:30 1900,37590,no,Off
Mon Jan  1 10:27:00 1900,37620,no,Off
Mon Jan  1 10:27:30 1900,37650,no,Off
Mon Jan  1 10:28:00 1900,37680,no,Off
Mon Jan  1 10:28:30 1900,37710,no,Off
Mon Jan  1 10:29:00 1900,37740,no,Off
Mon Jan  1 10:29:30 1900,37770,no,Off
Mon Jan  1 10:30:00 1900,37800,no,Off
Mon Jan  1 10:30:30 1900,37830,no,Off
Mon Jan  1 10:31:00 1900,37860,no,Off
Mon Jan  1 10:31:30 1900,37890,no,Off
Mon Jan  1 10:32:00 1900,37920,no,Off
Mon Jan  1 10:32:30 1900,37950,no,Off
Mon Jan  1 10:33:00 1900,37980,no,Off
Mon Jan  1 10:33:30 1900,38010,no,Off
Mon Jan  1 10:34:00 1900,38040,no,Off
Mon Jan  1 10:34:30 1900,38070,no,Off
Mon Jan  1 10:35:00 1900,38100,no,Off
Mon Jan  1 10:35:30 1900,38130,no,Off
Mon Jan  1 10:36:00 1900,38160,no,Off
Mon Jan  1 10:36:30 1900,38190,no,Off
Mon Jan  1 10:37:00 1900,38220,no,Off
Mon Jan  1 10:37:30 1900,38250,no,Off
Mon Jan  1 10:38:00 1900,38280,no,Off
Mon Jan  1 10:38:30 1900,38310,no,Off
Mon Jan  1 10:39:00 1900,38340,no,Off
Mon Jan  1 10:39:30 1900,38370,no,Off
Mon Jan  1 10:40:00 1900,38400,no,Off
Mon Jan  1 10:40:30 1900,38430,no,Off
Mon Jan  1 10:41:00 1900,38460,no,Off
Mon Jan  1 10:41:30 1900,38490,no,Off
Mon Jan  1 10:42:00 1900,38520,no,Off
Mon Jan  1 10:42:30 1900,38550,no,Off
Mon Jan  1 10:43:00 1900,38580,no,Off
Mon Jan  1 10:43:30 1900,38610,no,Off
Mon Jan  1 10:44:00 1900,38640,no,Off
Mon Jan  1 10:44:30 1900,38670,no,Off
Mon Jan  1 10:45:00 1900,38700,no,Off
Mon Jan  1 10:45:30 1900,38730,no,Off
Mon Jan  1 10:46:00 1900,38760,no,Off
Mon Jan  1 10:46:30 1900,38790,no,Off
Mon Jan  1 10:47:00 1900,38820,no,Off
Mon Jan  1 10:47:30 1900,38850,no,Off
Mon Jan  1 10:48:00 1900,38880,no,Off
Mon Jan  1 10:48:30 1900,38910,no,Off
Mon Jan  1 10:49:00 1900,38940,no,Off
Mon Jan  1 10:49:30 1900,38970,no,Off
Mon Jan  1 10:50:00 1900,39000,no,Off
Mon Jan  1 10:50:30 1900,39030,no,Off
Mon Jan  1 10:51:00 1900,39060,no,Off
Mon Jan  1 10:51:30 1900,39090,no,Off
Mon Jan  1 10:52:00 1900,39120,no,Off
Mon Jan  1 10:52:30 1900,39150,no,Off
Mon Jan  1 10:53:00 1900,39180,no,Off
Mon Jan  1 10:53:30 1900,39210,no,Off
Mon Jan  1 10:54:00 1900,39240,no,Off
Mon Jan  1 10:54:30 1900,39270,no,Off
Mon Jan  1 10:55:00 1900,39300,no,Off
Mon Jan  1 10:55:30 1900,39330,no,Off
Mon Jan  1 10:56:00 1900,39360,no,Off
Mon Jan  1 10:56:30 1900,39390,no,Off
Mon Jan  1 10:57:00 1900,39420,no,Off
Mon Jan  1 10:57:30 1900,39450,no,Off
Mon Jan  1 10:58:00 1900,39480,no,Off
Mon Jan  1 10:58:30 1900,39510,no,Off
Mon Jan  1 10:59:00 1900,39540,no,Off
Mon Jan  1 10:59:30 1900,39570,no,Off
Mon Jan  1 11:00:00 1900,39600,no,Off
Mon Jan  1 11:00:30 1900,39630,no,Off
Mon Jan  1 11:01:00 1900,39660,no,Off
Mon Jan  1 11:01:30 1900,39690,no,Off
Mon Jan  1 11:02:00 1900,39720,no,Off
Mon Jan  1 11:02:30 1900,39750,no,On
Mon Jan  1 11:03:00 1900,39780,no,On
Mon Jan  1 11:03:30 1900,39810,no,On
Mon Jan  1 11:04:00 1900,39840,no,On
Mon Jan  1 11:04:30 1900,39870,no,On
Mon Jan  1 11:05:00 1900,39900,no,On
Mon Jan  1 11:05:30 1900,39930,no,On
Mon Jan  1 11:06:00 1900,39960,no,On
Mon Jan  1 11:06:30 1900,39990,no,Off
Mon Jan  1 11:07:00 1900,40020,no,On
Mon Jan  1 11:07:30 1900,40050,no,On
Mon Jan  1 11:08:00 1900,40080,no,On
Mon Jan  1 11:08:30 1900,40110,no,On
Mon Jan  1 11:09:00 1900,40140,no,Off
Mon Jan  1 11:09:30 1900,40170,no,Off
Mon Jan  1 11:10:00 1900,40200,no,On
Mon Jan  1 11:10:30 1900,40230,no,Off
Mon Jan  1 11:11:00 1900,40260,no,Off
Mon Jan  1 11:11:30 1900,40290,no,Off
Mon Jan  1 11:12:00 1900,40320,no,Off
Mon Jan  1 11:12:30 1900,40350,no,Off
Mon Jan  1 11:13:00 1900,40380,no,Off
Mon Jan  1 11:13:30 1900,40410,no,Off
Mon Jan  1 11:14:00 1900,40440,no,Off
Mon Jan  1 11:14:30 1900,40470,no,Off
Mon Jan  1 11:15:00 1900,40500,no,Off
Mon Jan  1 11:15:30 1900,40530,no,Off
Mon Jan  1 11:16:00 1900,40560,no,Off
Mon Jan  1 11:16:30 1900,40590,no,Off
Mon Jan  1 11:17:00 1900,40620,no,Off
Mon Jan  1 11:17:30 1900,40650,no,Off
Mon Jan  1 11:18:00 1900,40680,no,Off
Mon Jan  1 11:18:30 1900,40710,no,Off
Mon Jan  1 11:19:00 1900,40740,no,Off
Mon Jan  1 11:19:30 1900,40770,no,Off
Mon Jan  1 11:20:00 1900,40800,no,Off
Mon Jan  1 11:20:30 1900,40830,no,Off
Mon Jan  1 11:21:00 1900,40860,no,Off
Mon Jan  1 11:21:30 1900,40890,no,Off
Mon Jan  1 11:22:00 1900,40920,no,Off
Mon Jan  1 11:22:30 1900,40950,no,Off
Mon Jan  1 11:23:00 1900,40980,no,Off
Mon Jan  1 11:23:30 1900,41010,no,Off
Mon Jan  1 11:24:00 1900,41040,no,Off
Mon Jan  1 11:24:30 1900,41070,no,Off
Mon Jan  1 11:25:00 1900,41100,no,Off
Mon Jan  1 11:25:30 1900,41130,no,Off
Mon Jan  1 11:26:00 1900,41160,no,Off
Mon Jan  1 11:26:30 1900,41190,no,Off
Mon Jan  1 11:27:00 1900,41220,no,Off
Mon Jan  1 11:27:30 1900,41250,no,Off
Mon Jan  1 11:28:00 1900,41280,no,Off
Mon Jan  1 11:28:30 1900,41310,no,Off
Mon Jan  1 11:29:00 1900,41340,no,Off
Mon Jan  1 11:29:30 1900,41370,no,Off
Mon Jan  1 11:30:00 1900,41400,no,Off
Mon Jan  1 11:30:30 1900,41430,no,Off
Mon Jan  1 11:31:00 1900,41460,no,Off
Mon Jan  1 11:31:30 1900,41490,no,Off
Mon Jan  1 11:32:00 1900,41520,no,Off
Mon Jan  1 11:32:30 1900,41550,no,Off
Mon Jan  1 11:33:00 1900,41580,no,Off
Mon Jan  1 11:33:30 1900,41610,no,Off
Mon Jan  1 11:34:00 1900,41640,no,Off
Mon Jan  1 11:34:30 1900,41670,no,Off
Mon Jan  1 11:35:00 1900,41700,no,Off
Mon Jan  1 11:35:30 1900,41730,no,Off
Mon Jan  1 11:36:00 1900,41760,no,Off
Mon Jan  1 11:36:30 1900,41790,no,Off
Mon Jan  1 11:37:00 1900,41820,no,Off
Mon Jan  1 11:37:30 1900,41850,no,Off
Mon Jan  1 11:38:00 1900,41880,no,Off
Mon Jan  1 11:38:30 1900,41910,no,Off
Mon Jan  1 11:39:00 1900,41940,no,Off
Mon Jan  1 11:39:30 1900,41970,no,Off
Mon Jan  1 11:40:00 1900,42000,no,Off
Mon Jan  1 11:40:30 1900,42030,no,Off
Mon Jan  1 11:41:00 1900,42060,no,Off
Mon Jan  1 11:41:30 1900,42090,no,Off
Mon Jan  1 11:42:00 1900,42120,no,Off
Mon Jan  1 11:42:30 1900,42150,no,Off
Mon Jan  1 11:43:00 1900,42180,no,Off
Mon Jan  1 11:43:30 1900,42210,no,Off
Mon Jan  1 11:44:00 1900,42240,no,Off
Mon Jan  1 11:44:30 1900,42270,no,Off
Mon Jan  1 11:45:00 1900,42300,no,Off
Mon Jan  1 11:45:30 1900,42330,no,Off
Mon Jan  1 11:46:00 1900,42360,no,Off
Mon Jan  1 11:46:30 1900,42390,no,Off
Mon Jan  1 11:47:00 1900,42420,no,Off
Mon Jan  1 11:47:30 1900,42450,no,Off
Mon Jan  1 11:48:00 1900,42480,no,Off
Mon Jan  1 11:48:30 1900,42510,no,Off
Mon Jan  1 11:49:00 1900,42540,no,Off
Mon Jan  1 11:49:30 1900,42570,no,Off
Mon Jan  1 11:50:00 1900,42600,no,Off
Mon Jan  1 11:50:30 1900,42630,no,Off
Mon Jan  1 11:51:00 1900,42660,no,Off
Mon Jan  1 11:51:30 1900,42690,no,Off
Mon Jan  1 11:52:00 1900,42720,no,Off
Mon Jan  1 11:52:30 1900,42750,no,Off
Mon Jan  1 11:53:00 1900,42780,no,Off
Mon Jan  1 11:53:30 1900,42810,no,Off
Mon Jan  1 11:54:00 1900,42840,no,Off
Mon Jan  1 11:54:30 1900,42870,no,Off
Mon Jan  1 11:55:00 1900,42900,no,Off
Mon Jan  1 11:55:30 1900,42930,no,Off
Mon Jan  1 11:56:00 1900,42960,no,Off
Mon Jan  1 11:56:30 1900,42990,no,Off
Mon Jan  1 11:57:00 1900,43020,no,Off
Mon Jan  1 11:57:30 1900,43050,no,Off
Mon Jan  1 11:58:00 1900,43080,no,Off
Mon Jan  1 11:58:30 1900,43110,no,Off
Mon Jan  1 11:59:00 1900,43140,no,Off
Mon Jan  1 11:59:30 1900,43170,no,Off
Mon Jan  1 12:00:00 1900,43200,no,Off
Mon Jan  1 12:00:30 1900,43230,no,Off
Mon Jan  1 12:01:00 1900,43260,no,Off
Mon Jan  1 12:01:30 1900,43290,no,Off
Mon Jan  1 12:02:00 1900,43320,no,Off
Mon Jan  1 12:02:30 1900,43350,no,Off
Mon Jan  1 12:03:00 1900,43380,no,Off
Mon Jan  1 12:03:30 1900,43410,no,Off
Mon Jan  1 12:04:00 1900,43440,no,Off
Mon Jan  1 12:04:30 1900,43470,no,Off
Mon Jan  1 12:05:00 1900,43500,no,Off
Mon Jan  1 12:05:30 1900,43530,no,Off
Mon Jan  1 12:06:00 1900,43560,no,Off
Mon Jan  1 12:06:30 1900,43590,no,Off
Mon Jan  1 12:07:00 1900,43620,no,Off
Mon Jan  1 12:07:30 1900,43650,no,Off
Mon Jan  1 12:08:00 1900,43680,no,Off
Mon Jan  1 12:08:30 1900,43710,no,Off
Mon Jan  1 12:09:00 1900,43740,no,Off
Mon Jan  1 12:09:30 1900,43770,no,Off
Mon Jan  1 12:10:00 1900,43800,no,Off
Mon Jan  1 12:10:30 1900,43830,no,Off
Mon Jan  1 12:11:00 1900,43860,no,Off
Mon Jan  1 12:11:30 1900,43890,no,Off
Mon Jan  1 12:12:00 1900,43920,no,Off
Mon Jan  1 12:12:30 1900,43950,no,Off
Mon Jan  1 12:13:00 1900,43980,no,Off
Mon Jan  1 12:13:30 1900,44010,no,Off
Mon Jan  1 12:14:00 1900,44040,no,Off
Mon Jan  1 12:14:30 1900,44070,no,Off
Mon Jan  1 12:15:00 1900,44100,no,Off
Mon Jan  1 12:15:30 1900,44130,no,Off
Mon Jan  1 12:16:00 1900,44160,no,Off
Mon Jan  1 12:16:30 1900,44190,no,Off
Mon Jan  1 12:17:00 1900,44220,no,Off
Mon Jan  1 12:17:30 1900,44250,no,Off
Mon Jan  1 12:18:00 1900,44280,no,Off
Mon Jan  1 12:18:30 1900,44310,no,Off
Mon Jan  1 12:19:00 1900,44340,no,Off
Mon Jan  1 12:19:30 1900,44370,no,Off
Mon Jan  1 12:20:00 1900,44400,no,Off
Mon Jan  1 12:20:30 1900,44430,no,Off
Mon Jan  1 12:21:00 1900,44460,no,Off
Mon Jan  1 12:21:30 1900,44490,no,Off
Mon Jan  1 12:22:00 1900,44520,no,Off
Mon Jan  1 12:22:30 1900,44550,no,Off
Mon Jan  1 12:23:00 1900,44580,no,Off
Mon Jan  1 12:23:30 1900,44610,no,Off
Mon Jan  1 12:24:00 1900,44640,no,Off
Mon Jan  1 12:24:30 1900,44670,no,Off
Mon Jan  1 12:25:00 1900,44700,no,Off
Mon Jan  1 12:25:30 1900,44730,no,Off
Mon Jan  1 12:26:00 1900,44760,no,Off
Mon Jan  1 12:26:30 1900,44790,no,Off
Mon Jan  1 12:27:00 1900,44820,no,Off
Mon Jan  1 12:27:30 1900,44850,no,Off
Mon Jan  1 12:28:00 1900,44880,no,Off
Mon Jan  1 12:28:30 1900,44910,no,Off
Mon Jan  1 12:29:00 1900,44940,no,Off
Mon Jan  1 12:29:30 1900,44970,no,Off
Mon Jan  1 12:30:00 1900,45000,no,Off
Mon Jan  1 12:30:30 1900,45030,no,Off
Mon Jan  1 12:31:00 1900,45060,no,Off
Mon Jan  1 12:31:30 1900,45090,no,Off
Mon Jan  1 12:32:00 1900,45120,no,Off
Mon Jan  1 12:32:30 1900,45150,no,Off
Mon Jan  1 12:33:00 1900,45180,no,Off
Mon Jan  1 12:33:30 1900,45210,no,Off
Mon Jan  1 12:34:00 1900,45240,no,Off
Mon Jan  1 12:34:30 1900,45270,no,Off
Mon Jan  1 12:35:00 1900,45300,no,Off
Mon Jan  1 12:35:30 1900,45330,no,Off
Mon Jan  1 12:36:00 1900,45360,no,Off
Mon Jan  1 12:36:30 1900,45390,no,Off
Mon Jan  1 12:37:00 1900,45420,no,Off
Mon Jan  1 12:37:30 1900,45450,no,Off
Mon Jan  1 12:38:00 1900,45480,no,Off
Mon Jan  1 12:38:30 1900,45510,no,Off
Mon Jan  1 12:39:00 1900,45540,no,Off
Mon Jan  1 12:39:30 1900,45570,no,Off
Mon Jan  1 12:40:00 1900,45600,no,Off
Mon Jan  1 12:40:30 1900,45630,no,Off
Mon Jan  1 12:41:00 1900,45660,no,Off
Mon Jan  1 12:41:30 1900,45690,no,Off
Mon Jan  1 12:42:00 1900,45720,no,Off
Mon Jan  1 12:42:30 1900,45750,no,Off
Mon Jan  1 12:43:00 1900,45780,no,Off
Mon Jan  1 12:43:30 1900,45810,no,Off
Mon Jan  1 12:44:00 1900,45840,no,Off
Mon Jan  1 12:44:30 1900,45870,no,Off
Mon Jan  1 12:45:00 1900,45900,no,Off
Mon Jan  1 12:45:30 1900,45930,no,Off
Mon Jan  1 12:46:00 1900,45960,no,Off
Mon Jan  1 12:46:30 1900,45990,no,Off
Mon Jan  1 12:47:00 1900,46020,no,Off
Mon Jan  1 12:47:30 1900,46050,no,Off
Mon Jan  1 12:48:00 1900,46080,no,Off
Mon Jan  1 12:48:30 1900,46110,no,Off
Mon Jan  1 12:49:00 1900,46140,no,Off
Mon Jan  1 12:49:30 1900,46170,no,Off
Mon Jan  1 12:50:00 1900,46200,no,Off
Mon Jan  1 12:50:30 1900,46230,no,Off
Mon Jan  1 12:51:00 1900,46260,no,Off
Mon Jan  1 12:51:30 1900,46290,no,Off
Mon Jan  1 12:52:00 1900,46320,no,Off
Mon Jan  1 12:52:30 1900,46350,no,Off
Mon Jan  1 12:53:00 1900,46380,no,Off
Mon Jan  1 12:53:30 1900,46410,no,Off
Mon Jan  1 12:54:00 1900,46440,no,Off
Mon Jan  1 12:54:30 1900,46470,no,Off
Mon Jan  1 12:55:00 1900,46500,no,Off
Mon Jan  1 12:55:30 1900,46530,no,Off
Mon Jan  1 12:56:00 1900,46560,no,Off
Mon Jan  1 12:56:30 1900,46590,no,Off
Mon Jan  1 12:57:00 1900,46620,no,Off
Mon Jan  1 12:57:30 1900,46650,no,Off
Mon Jan  1 12:58:00 1900,46680,no,Off
Mon Jan  1 12:58:30 1900,46710,no,Off
Mon Jan  1 12:59:00 1900,46740,no,Off
Mon Jan  1 12:59:30 1900,46770,no,Off
Mon Jan  1 13:00:00 1900,46800,no,Off
Mon Jan  1 13:00:30 1900,46830,no,Off
Mon Jan  1 13:01:00 1900,46860,no,Off
Mon Jan  1 13:01:30 1900,46890,no,Off
Mon Jan  1 13:02:00 1900,46920,no,Off
Mon Jan  1 13:02:30 1900,46950,no,Off
Mon Jan  1 13:03:00 1900,46980,no,Off
Mon Jan  1 13:03:30 1900,47010,no,Off
Mon Jan  1 13:04:00 1900,47040,no,Off
Mon Jan  1 13:04:30 1900,47070,no,Off
Mon Jan  1 13:05:00 1900,47100,no,Off
Mon Jan  1 13:05:30 1900,47130,no,Off
Mon Jan  1 13:06:00 1900,47160,no,Off
Mon Jan  1 13:06:30 1900,47190,no,Off
Mon Jan  1 13:07:00 1900,47220,no,Off
Mon Jan  1 13:07:30 1900,47250,no,Off
Mon Jan  1 13:08:00 1900,47280,no,Off
Mon Jan  1 13:08:30 1900,47310,no,Off
Mon Jan  1 13:09:00 1900,47340,no,Off
Mon Jan  1 13:09:30 1900,47370,no,Off
Mon Jan  1 13:10:00 1900,47400,no,Off
Mon Jan  1 13:10:30 1900,47430,no,Off
Mon Jan  1 13:11:00 1900,47460,no,Off
Mon Jan  1 13:11:30 1900,47490,no,Off
Mon Jan  1 13:12:00 1900,47520,no,Off
Mon Jan  1 13:12:30 1900,47550,no,Off
Mon Jan  1 13:13:00 1900,47580,no,Off
Mon Jan  1 13:13:30 1900,47610,no,Off
Mon Jan  1 13:14:00 1900,47640,no,Off
Mon Jan  1 13:14:30 1900,47670,no,Off
Mon Jan  1 13:15:00 1900,47700,no,Off
Mon Jan  1 13:15:30 1900,47730,no,Off
Mon Jan  1 13:16:00 1900,47760,no,Off
Mon Jan  1 13:16:30 1900,47790,no,Off
Mon Jan  1 13:17:00 1900,47820,no,Off
Mon Jan  1 13:17:30 1900,47850,no,Off
Mon Jan  1 13:18:00 1900,47880,no,Off
Mon Jan  1 13:18:30 1900,47910,no,Off
Mon Jan  1 13:19:00 1900,47940,no,Off
Mon Jan  1 13:19:30 1900,47970,no,Off
Mon Jan  1 13:20:00 1900,48000,no,Off
Mon Jan  1 13:20:30 1900,48030,no,Off
