total_seconds_elapsed,timestamp,movement,status
33540,Mon Jan  1 09:19:00 1900,False,False
33570,Mon Jan  1 09:19:30 1900,False,False
33600,Mon Jan  1 09:20:00 1900,True,False
33630,Mon Jan  1 09:20:30 1900,True,False
33660,Mon Jan  1 09:21:00 1900,False,False
33690,Mon Jan  1 09:21:30 1900,True,False
33720,Mon Jan  1 09:22:00 1900,True,False
33750,Mon Jan  1 09:22:30 1900,False,False
33780,Mon Jan  1 09:23:00 1900,False,False
33810,Mon Jan  1 09:23:30 1900,False,False
33840,Mon Jan  1 09:24:00 1900,True,False
33870,Mon Jan  1 09:24:30 1900,True,False
33900,Mon Jan  1 09:25:00 1900,True,False
33930,Mon Jan  1 09:25:30 1900,False,False
33960,Mon Jan  1 09:26:00 1900,True,False
33990,Mon Jan  1 09:26:30 1900,False,False
34020,Mon Jan  1 09:27:00 1900,False,False
34050,Mon Jan  1 09:27:30 1900,False,False
34080,Mon Jan  1 09:28:00 1900,False,False
34110,Mon Jan  1 09:28:30 1900,False,False
34140,Mon Jan  1 09:29:00 1900,False,False
34170,Mon Jan  1 09:29:30 1900,True,False
34200,Mon Jan  1 09:30:00 1900,False,False
34230,Mon Jan  1 09:30:30 1900,True,False
34260,Mon Jan  1 09:31:00 1900,False,False
34290,Mon Jan  1 09:31:30 1900,True,False
34320,Mon Jan  1 09:32:00 1900,False,False
34350,Mon Jan  1 09:32:30 1900,False,False
34380,Mon Jan  1 09:33:00 1900,True,False
34410,Mon Jan  1 09:33:30 1900,True,False
34440,Mon Jan  1 09:34:00 1900,True,False
34470,Mon Jan  1 09:34:30 1900,False,False
34500,Mon Jan  1 09:35:00 1900,True,False
34530,Mon Jan  1 09:35:30 1900,False,False
34560,Mon Jan  1 09:36:00 1900,False,False
34590,Mon Jan  1 09:36:30 1900,False,False
34620,Mon Jan  1 09:37:00 1900,True,False
34650,Mon Jan  1 09:37:30 1900,False,False
34680,Mon Jan  1 09:38:00 1900,True,False
34710,Mon Jan  1 09:38:30 1900,True,False
34740,Mon Jan  1 09:39:00 1900,False,False
34770,Mon Jan  1 09:39:30 1900,False,False
34800,Mon Jan  1 09:40:00 1900,True,False
34830,Mon Jan  1 09:40:30 1900,True,False
34860,Mon Jan  1 09:41:00 1900,False,False
34890,Mon Jan  1 09:41:30 1900,False,False
34920,Mon Jan  1 09:42:00 1900,True,False
34950,Mon Jan  1 09:42:30 1900,True,False
34980,Mon Jan  1 09:43:00 1900,True,False
35010,Mon Jan  1 09:43:30 1900,False,False
35040,Mon Jan  1 09:44:00 1900,True,False
35070,Mon Jan  1 09:44:30 1900,False,False
35100,Mon Jan  1 09:45:00 1900,True,False
35130,Mon Jan  1 09:45:30 1900,False,False
35160,Mon Jan  1 09:46:00 1900,True,False
35190,Mon Jan  1 09:46:30 1900,True,False
35220,Mon Jan  1 09:47:00 1900,False,False
35250,Mon Jan  1 09:47:30 1900,True,False
35280,Mon Jan  1 09:48:00 1900,False,False
35310,Mon Jan  1 09:48:30 1900,False,False
35340,Mon Jan  1 09:49:00 1900,True,False
35370,Mon Jan  1 09:49:30 1900,False,False
35400,Mon Jan  1 09:50:00 1900,True,False
35430,Mon Jan  1 09:50:30 1900,True,False
35460,Mon Jan  1 09:51:00 1900,False,False
35490,Mon Jan  1 09:51:30 1900,True,False
35520,Mon Jan  1 09:52:00 1900,True,False
35550,Mon Jan  1 09:52:30 1900,False,False
35580,Mon Jan  1 09:53:00 1900,False,False
35610,Mon Jan  1 09:53:30 1900,False,False
35640,Mon Jan  1 09:54:00 1900,True,False
35670,Mon Jan  1 09:54:30 1900,False,False
35700,Mon Jan  1 09:55:00 1900,True,False
35730,Mon Jan  1 09:55:30 1900,False,False
35760,Mon Jan  1 09:56:00 1900,True,False
35790,Mon Jan  1 09:56:30 1900,True,False
35820,Mon Jan  1 09:57:00 1900,True,False
35850,Mon Jan  1 09:57:30 1900,False,False
35880,Mon Jan  1 09:58:00 1900,True,False
35910,Mon Jan  1 09:58:30 1900,True,False
35940,Mon Jan  1 09:59:00 1900,True,False
35970,Mon Jan  1 09:59:30 1900,True,False
36000,Mon Jan  1 10:00:00 1900,True,False
36030,Mon Jan  1 10:00:30 1900,True,False
36060,Mon Jan  1 10:01:00 1900,False,False
36090,Mon Jan  1 10:01:30 1900,False,False
36120,Mon Jan  1 10:02:00 1900,True,False
36150,Mon Jan  1 10:02:30 1900,False,False
36180,Mon Jan  1 10:03:00 1900,True,False
36210,Mon Jan  1 10:03:30 1900,True,False
36240,Mon Jan  1 10:04:00 1900,False,False
36270,Mon Jan  1 10:04:30 1900,False,False
36300,Mon Jan  1 10:05:00 1900,False,False
36330,Mon Jan  1 10:05:30 1900,False,False
36360,Mon Jan  1 10:06:00 1900,False,False
36390,Mon Jan  1 10:06:30 1900,False,False
36420,Mon Jan  1 10:07:00 1900,False,False
36450,Mon Jan  1 10:07:30 1900,False,False
36480,Mon Jan  1 10:08:00 1900,True,False
36510,Mon Jan  1 10:08:30 1900,False,False
36540,Mon Jan  1 10:09:00 1900,False,False
36570,Mon Jan  1 10:09:30 1900,True,False
36600,Mon Jan  1 10:10:00 1900,True,False
36630,Mon Jan  1 10:10:30 1900,False,False
36660,Mon Jan  1 10:11:00 1900,True,False
36690,Mon Jan  1 10:11:30 1900,False,False
36720,Mon Jan  1 10:12:00 1900,False,False
36750,Mon Jan  1 10:12:30 1900,False,False
36780,Mon Jan  1 10:13:00 1900,True,False
36810,Mon Jan  1 10:13:30 1900,False,False
36840,Mon Jan  1 10:14:00 1900,False,False
36870,Mon Jan  1 10:14:30 1900,False,False
36900,Mon Jan  1 10:15:00 1900,True,False
36930,Mon Jan  1 10:15:30 1900,True,False
36960,Mon Jan  1 10:16:00 1900,True,False
36990,Mon Jan  1 10:16:30 1900,True,False
37020,Mon Jan  1 10:17:00 1900,True,False
37050,Mon Jan  1 10:17:30 1900,False,False
37080,Mon Jan  1 10:18:00 1900,True,False
37110,Mon Jan  1 10:18:30 1900,False,False
37140,Mon Jan  1 10:19:00 1900,False,False
37170,Mon Jan  1 10:19:30 1900,True,False
37200,Mon Jan  1 10:20:00 1900,False,False
37230,Mon Jan  1 10:20:30 1900,False,False
37260,Mon Jan  1 10:21:00 1900,True,False
37290,Mon Jan  1 10:21:30 1900,True,False
37320,Mon Jan  1 10:22:00 1900,False,False
37350,Mon Jan  1 10:22:30 1900,True,False
37380,Mon Jan  1 10:23:00 1900,True,False
37410,Mon Jan  1 10:23:30 1900,True,False
37440,Mon Jan  1 10:24:00 1900,False,False
37470,Mon Jan  1 10:24:30 1900,True,False
37500,Mon Jan  1 10:25:00 1900,True,False
37530,Mon Jan  1 10:25:30 1900,False,False
37560,Mon Jan  1 10:26:00 1900,False,False
37590,Mon Jan  1 10:26:30 1900,False,False
37620,Mon Jan  1 10:27:00 1900,True,False
37650,Mon Jan  1 10:27:30 1900,False,False
37680,Mon Jan  1 10:28:00 1900,False,False
37710,Mon Jan  1 10:28:30 1900,True,False
37740,Mon Jan  1 10:29:00 1900,False,False
37770,Mon Jan  1 10:29:30 1900,True,False
37800,Mon Jan  1 10:30:00 1900,False,False
37830,Mon Jan  1 10:30:30 1900,True,False
37860,Mon Jan  1 10:31:00 1900,True,False
37890,Mon Jan  1 10:31:30 1900,True,False
37920,Mon Jan  1 10:32:00 1900,False,False
37950,Mon Jan  1 10:32:30 1900,True,False
37980,Mon Jan  1 10:33:00 1900,False,False
38010,Mon Jan  1 10:33:30 1900,True,False
38040,Mon Jan  1 10:34:00 1900,True,False
38070,Mon Jan  1 10:34:30 1900,False,False
38100,Mon Jan  1 10:35:00 1900,True,False
38130,Mon Jan  1 10:35:30 1900,False,False
38160,Mon Jan  1 10:36:00 1900,False,False
38190,Mon Jan  1 10:36:30 1900,False,False
38220,Mon Jan  1 10:37:00 1900,True,False
38250,Mon Jan  1 10:37:30 1900,True,False
38280,Mon Jan  1 10:38:00 1900,True,False
38310,Mon Jan  1 10:38:30 1900,True,False
38340,Mon Jan  1 10:39:00 1900,False,False
38370,Mon Jan  1 10:39:30 1900,True,False
38400,Mon Jan  1 10:40:00 1900,True,False
38430,Mon Jan  1 10:40:30 1900,True,False
38460,Mon Jan  1 10:41:00 1900,True,False
38490,Mon Jan  1 10:41:30 1900,True,False
38520,Mon Jan  1 10:42:00 1900,False,False
38550,Mon Jan  1 10:42:30 1900,True,False
38580,Mon Jan  1 10:43:00 1900,True,False
38610,Mon Jan  1 10:43:30 1900,False,False
38640,Mon Jan  1 10:44:00 1900,True,False
38670,Mon Jan  1 10:44:30 1900,False,False
38700,Mon Jan  1 10:45:00 1900,True,False
38730,Mon Jan  1 10:45:30 1900,False,False
38760,Mon Jan  1 10:46:00 1900,False,False
38790,Mon Jan  1 10:46:30 1900,False,False
38820,Mon Jan  1 10:47:00 1900,False,False
38850,Mon Jan  1 10:47:30 1900,True,False
38880,Mon Jan  1 10:48:00 1900,False,False
38910,Mon Jan  1 10:48:30 1900,False,False
38940,Mon Jan  1 10:49:00 1900,True,False
38970,Mon Jan  1 10:49:30 1900,False,False
39000,Mon Jan  1 10:50:00 1900,False,False
39030,Mon Jan  1 10:50:30 1900,False,False
39060,Mon Jan  1 10:51:00 1900,True,False
39090,Mon Jan  1 10:51:30 1900,False,False
39120,Mon Jan  1 10:52:00 1900,True,False
39150,Mon Jan  1 10:52:30 1900,False,False
39180,Mon Jan  1 10:53:00 1900,True,False
39210,Mon Jan  1 10:53:30 1900,True,False
39240,Mon Jan  1 10:54:00 1900,False,False
39270,Mon Jan  1 10:54:30 1900,False,False
39300,Mon Jan  1 10:55:00 1900,True,False
39330,Mon Jan  1 10:55:30 1900,True,False
39360,Mon Jan  1 10:56:00 1900,True,False
39390,Mon Jan  1 10:56:30 1900,True,False
39420,Mon Jan  1 10:57:00 1900,True,False
39450,Mon Jan  1 10:57:30 1900,False,False
39480,Mon Jan  1 10:58:00 1900,True,False
39510,Mon Jan  1 10:58:30 1900,True,False
39540,Mon Jan  1 10:59:00 1900,True,False
39570,Mon Jan  1 10:59:30 1900,False,False
39600,Mon Jan  1 11:00:00 1900,False,False
39630,Mon Jan  1 11:00:30 1900,True,False
39660,Mon Jan  1 11:01:00 1900,False,False
39690,Mon Jan  1 11:01:30 1900,True,False
39720,Mon Jan  1 11:02:00 1900,False,False
39750,Mon Jan  1 11:02:30 1900,True,False
39780,Mon Jan  1 11:03:00 1900,True,False
39810,Mon Jan  1 11:03:30 1900,True,False
39840,Mon Jan  1 11:04:00 1900,True,False
39870,Mon Jan  1 11:04:30 1900,True,False
39900,Mon Jan  1 11:05:00 1900,True,False
39930,Mon Jan  1 11:05:30 1900,False,False
39960,Mon Jan  1 11:06:00 1900,True,False
39990,Mon Jan  1 11:06:30 1900,True,False
40020,Mon Jan  1 11:07:00 1900,False,False
40050,Mon Jan  1 11:07:30 1900,True,False
40080,Mon Jan  1 11:08:00 1900,False,False
40110,Mon Jan  1 11:08:30 1900,False,False
40140,Mon Jan  1 11:09:00 1900,True,False
40170,Mon Jan  1 11:09:30 1900,False,False
40200,Mon Jan  1 11:10:00 1900,False,False
40230,Mon Jan  1 11:10:30 1900,False,False
40260,Mon Jan  1 11:11:00 1900,True,False
40290,Mon Jan  1 11:11:30 1900,True,False
40320,Mon Jan  1 11:12:00 1900,False,False
40350,Mon Jan  1 11:12:30 1900,False,False
40380,Mon Jan  1 11:13:00 1900,False,False
40410,Mon Jan  1 11:13:30 1900,True,False
40440,Mon Jan  1 11:14:00 1900,False,False
40470,Mon Jan  1 11:14:30 1900,False,False
40500,Mon Jan  1 11:15:00 1900,False,False
40530,Mon Jan  1 11:15:30 1900,False,False
40560,Mon Jan  1 11:16:00 1900,True,False
40590,Mon Jan  1 11:16:30 1900,False,False
40620,Mon Jan  1 11:17:00 1900,True,False
40650,Mon Jan  1 11:17:30 1900,False,False
40680,Mon Jan  1 11:18:00 1900,True,False
40710,Mon Jan  1 11:18:30 1900,False,False
40740,Mon Jan  1 11:19:00 1900,False,False
40770,Mon Jan  1 11:19:30 1900,True,False
40800,Mon Jan  1 11:20:00 1900,True,False
40830,Mon Jan  1 11:20:30 1900,False,False
40860,Mon Jan  1 11:21:00 1900,False,False
40890,Mon Jan  1 11:21:30 1900,False,False
40920,Mon Jan  1 11:22:00 1900,False,False
40950,Mon Jan  1 11:22:30 1900,False,False
40980,Mon Jan  1 11:23:00 1900,False,False
41010,Mon Jan  1 11:23:30 1900,False,False
41040,Mon Jan  1 11:24:00 1900,True,False
41070,Mon Jan  1 11:24:30 1900,True,False
41100,Mon Jan  1 11:25:00 1900,False,False
41130,Mon Jan  1 11:25:30 1900,True,False
41160,Mon Jan  1 11:26:00 1900,True,False
41190,Mon Jan  1 11:26:30 1900,False,False
41220,Mon Jan  1 11:27:00 1900,True,False
41250,Mon Jan  1 11:27:30 1900,False,False
41280,Mon Jan  1 11:28:00 1900,True,False
41310,Mon Jan  1 11:28:30 1900,False,False
41340,Mon Jan  1 11:29:00 1900,True,False
41370,Mon Jan  1 11:29:30 1900,True,False
41400,Mon Jan  1 11:30:00 1900,True,False
41430,Mon Jan  1 11:30:30 1900,False,False
41460,Mon Jan  1 11:31:00 1900,True,False
41490,Mon Jan  1 11:31:30 1900,False,False
41520,Mon Jan  1 11:32:00 1900,True,False
41550,Mon Jan  1 11:32:30 1900,False,False
41580,Mon Jan  1 11:33:00 1900,True,False
41610,Mon Jan  1 11:33:30 1900,False,False
41640,Mon Jan  1 11:34:00 1900,True,False
41670,Mon Jan  1 11:34:30 1900,False,False
41700,Mon Jan  1 11:35:00 1900,True,False
41730,Mon Jan  1 11:35:30 1900,True,False
41760,Mon Jan  1 11:36:00 1900,False,False
41790,Mon Jan  1 11:36:30 1900,False,False
41820,Mon Jan  1 11:37:00 1900,True,False
41850,Mon Jan  1 11:37:30 1900,True,False
41880,Mon Jan  1 11:38:00 1900,False,False
41910,Mon Jan  1 11:38:30 1900,True,False
41940,Mon Jan  1 11:39:00 1900,True,False
41970,Mon Jan  1 11:39:30 1900,False,False
42000,Mon Jan  1 11:40:00 1900,True,False
42030,Mon Jan  1 11:40:30 1900,False,False
42060,Mon Jan  1 11:41:00 1900,True,False
42090,Mon Jan  1 11:41:30 1900,False,False
42120,Mon Jan  1 11:42:00 1900,False,False
42150,Mon Jan  1 11:42:30 1900,True,False
42180,Mon Jan  1 11:43:00 1900,True,False
42210,Mon Jan  1 11:43:30 1900,True,False
42240,Mon Jan  1 11:44:00 1900,True,False
42270,Mon Jan  1 11:44:30 1900,False,False
42300,Mon Jan  1 11:45:00 1900,True,False
42330,Mon Jan  1 11:45:30 1900,False,False
42360,Mon Jan  1 11:46:00 1900,False,False
42390,Mon Jan  1 11:46:30 1900,True,False
42420,Mon Jan  1 11:47:00 1900,True,False
42450,Mon Jan  1 11:47:30 1900,False,False
42480,Mon Jan  1 11:48:00 1900,False,False
42510,Mon Jan  1 11:48:30 1900,False,False
42540,Mon Jan  1 11:49:00 1900,False,False
42570,Mon Jan  1 11:49:30 1900,False,False
42600,Mon Jan  1 11:50:00 1900,False,False
42630,Mon Jan  1 11:50:30 1900,True,False
42660,Mon Jan  1 11:51:00 1900,True,False
42690,Mon Jan  1 11:51:30 1900,False,False
42720,Mon Jan  1 11:52:00 1900,True,False
42750,Mon Jan  1 11:52:30 1900,True,False
42780,Mon Jan  1 11:53:00 1900,False,False
42810,Mon Jan  1 11:53:30 1900,True,False
42840,Mon Jan  1 11:54:00 1900,False,False
42870,Mon Jan  1 11:54:30 1900,True,False
42900,Mon Jan  1 11:55:00 1900,True,False
42930,Mon Jan  1 11:55:30 1900,False,False
42960,Mon Jan  1 11:56:00 1900,True,False
42990,Mon Jan  1 11:56:30 1900,False,False
43020,Mon Jan  1 11:57:00 1900,False,False
43050,Mon Jan  1 11:57:30 1900,False,False
43080,Mon Jan  1 11:58:00 1900,True,False
43110,Mon Jan  1 11:58:30 1900,False,False
43140,Mon Jan  1 11:59:00 1900,False,False
43170,Mon Jan  1 11:59:30 1900,True,False
43200,Mon Jan  1 12:00:00 1900,False,False
43230,Mon Jan  1 12:00:30 1900,True,False
43260,Mon Jan  1 12:01:00 1900,False,False
43290,Mon Jan  1 12:01:30 1900,True,False
43320,Mon Jan  1 12:02:00 1900,True,False
43350,Mon Jan  1 12:02:30 1900,False,False
43380,Mon Jan  1 12:03:00 1900,True,False
43410,Mon Jan  1 12:03:30 1900,True,False
43440,Mon Jan  1 12:04:00 1900,True,False
43470,Mon Jan  1 12:04:30 1900,True,False
43500,Mon Jan  1 12:05:00 1900,True,False
43530,Mon Jan  1 12:05:30 1900,True,False
43560,Mon Jan  1 12:06:00 1900,True,False
43590,Mon Jan  1 12:06:30 1900,False,False
43620,Mon Jan  1 12:07:00 1900,False,False
43650,Mon Jan  1 12:07:30 1900,False,False
43680,Mon Jan  1 12:08:00 1900,True,False
43710,Mon Jan  1 12:08:30 1900,False,False
43740,Mon Jan  1 12:09:00 1900,True,False
43770,Mon Jan  1 12:09:30 1900,True,False
43800,Mon Jan  1 12:10:00 1900,False,False
43830,Mon Jan  1 12:10:30 1900,False,False
43860,Mon Jan  1 12:11:00 1900,False,False
43890,Mon Jan  1 12:11:30 1900,True,False
43920,Mon Jan  1 12:12:00 1900,True,False
43950,Mon Jan  1 12:12:30 1900,False,False
43980,Mon Jan  1 12:13:00 1900,False,False
44010,Mon Jan  1 12:13:30 1900,True,False
44040,Mon Jan  1 12:14:00 1900,False,False
44070,Mon Jan  1 12:14:30 1900,True,False
44100,Mon Jan  1 12:15:00 1900,True,False
44130,Mon Jan  1 12:15:30 1900,True,False
44160,Mon Jan  1 12:16:00 1900,True,False
44190,Mon Jan  1 12:16:30 1900,False,False
44220,Mon Jan  1 12:17:00 1900,False,False
44250,Mon Jan  1 12:17:30 1900,False,False
44280,Mon Jan  1 12:18:00 1900,False,False
44310,Mon Jan  1 12:18:30 1900,False,False
44340,Mon Jan  1 12:19:00 1900,False,False
44370,Mon Jan  1 12:19:30 1900,True,False
44400,Mon Jan  1 12:20:00 1900,True,False
44430,Mon Jan  1 12:20:30 1900,True,False
44460,Mon Jan  1 12:21:00 1900,True,False
44490,Mon Jan  1 12:21:30 1900,True,False
44520,Mon Jan  1 12:22:00 1900,True,False
44550,Mon Jan  1 12:22:30 1900,False,False
44580,Mon Jan  1 12:23:00 1900,True,False
44610,Mon Jan  1 12:23:30 1900,False,False
44640,Mon Jan  1 12:24:00 1900,True,False
44670,Mon Jan  1 12:24:30 1900,False,False
44700,Mon Jan  1 12:25:00 1900,False,False
44730,Mon Jan  1 12:25:30 1900,True,False
44760,Mon Jan  1 12:26:00 1900,True,False
44790,Mon Jan  1 12:26:30 1900,False,False
44820,Mon Jan  1 12:27:00 1900,True,False
44850,Mon Jan  1 12:27:30 1900,True,False
44880,Mon Jan  1 12:28:00 1900,False,False
44910,Mon Jan  1 12:28:30 1900,False,False
44940,Mon Jan  1 12:29:00 1900,True,False
44970,Mon Jan  1 12:29:30 1900,True,False
45000,Mon Jan  1 12:30:00 1900,False,False
45030,Mon Jan  1 12:30:30 1900,True,False
45060,Mon Jan  1 12:31:00 1900,True,False
45090,Mon Jan  1 12:31:30 1900,True,False
45120,Mon Jan  1 12:32:00 1900,True,False
45150,Mon Jan  1 12:32:30 1900,True,False
45180,Mon Jan  1 12:33:00 1900,True,False
45210,Mon Jan  1 12:33:30 1900,False,False
45240,Mon Jan  1 12:34:00 1900,False,False
45270,Mon Jan  1 12:34:30 1900,False,False
45300,Mon Jan  1 12:35:00 1900,False,False
45330,Mon Jan  1 12:35:30 1900,False,False
45360,Mon Jan  1 12:36:00 1900,True,False
45390,Mon Jan  1 12:36:30 1900,False,False
45420,Mon Jan  1 12:37:00 1900,True,False
45450,Mon Jan  1 12:37:30 1900,False,False
45480,Mon Jan  1 12:38:00 1900,True,False
45510,Mon Jan  1 12:38:30 1900,True,False
45540,Mon Jan  1 12:39:00 1900,False,False
45570,Mon Jan  1 12:39:30 1900,True,False
45600,Mon Jan  1 12:40:00 1900,False,False
45630,Mon Jan  1 12:40:30 1900,False,False
45660,Mon Jan  1 12:41:00 1900,False,False
45690,Mon Jan  1 12:41:30 1900,False,False
45720,Mon Jan  1 12:42:00 1900,False,False
45750,Mon Jan  1 12:42:30 1900,True,False
45780,Mon Jan  1 12:43:00 1900,False,False
45810,Mon Jan  1 12:43:30 1900,True,False
45840,Mon Jan  1 12:44:00 1900,False,False
45870,Mon Jan  1 12:44:30 1900,False,False
45900,Mon Jan  1 12:45:00 1900,False,False
45930,Mon Jan  1 12:45:30 1900,True,False
45960,Mon Jan  1 12:46:00 1900,False,False
45990,Mon Jan  1 12:46:30 1900,False,False
46020,Mon Jan  1 12:47:00 1900,True,False
46050,Mon Jan  1 12:47:30 1900,False,False
46080,Mon Jan  1 12:48:00 1900,False,False
46110,Mon Jan  1 12:48:30 1900,False,False
46140,Mon Jan  1 12:49:00 1900,False,False
46170,Mon Jan  1 12:49:30 1900,False,False
46200,Mon Jan  1 12:50:00 1900,False,False
46230,Mon Jan  1 12:50:30 1900,False,False
46260,Mon Jan  1 12:51:00 1900,True,False
46290,Mon Jan  1 12:51:30 1900,False,False
46320,Mon Jan  1 12:52:00 1900,True,False
46350,Mon Jan  1 12:52:30 1900,True,False
46380,Mon Jan  1 12:53:00 1900,True,False
46410,Mon Jan  1 12:53:30 1900,True,False
46440,Mon Jan  1 12:54:00 1900,True,False
46470,Mon Jan  1 12:54:30 1900,True,False
46500,Mon Jan  1 12:55:00 1900,True,False
46530,Mon Jan  1 12:55:30 1900,False,False
46560,Mon Jan  1 12:56:00 1900,True,False
46590,Mon Jan  1 12:56:30 1900,False,False
46620,Mon Jan  1 12:57:00 1900,False,False
46650,Mon Jan  1 12:57:30 1900,True,False
46680,Mon Jan  1 12:58:00 1900,False,False
46710,Mon Jan  1 12:58:30 1900,True,False
46740,Mon Jan  1 12:59:00 1900,False,False
46770,Mon Jan  1 12:59:30 1900,False,False
46800,Mon Jan  1 13:00:00 1900,False,False
46830,Mon Jan  1 13:00:30 1900,True,False
46860,Mon Jan  1 13:01:00 1900,True,False
46890,Mon Jan  1 13:01:30 1900,True,False
46920,Mon Jan  1 13:02:00 1900,True,False
46950,Mon Jan  1 13:02:30 1900,True,False
46980,Mon Jan  1 13:03:00 1900,False,False
47010,Mon Jan  1 13:03:30 1900,False,False
47040,Mon Jan  1 13:04:00 1900,False,False
47070,Mon Jan  1 13:04:30 1900,False,False
47100,Mon Jan  1 13:05:00 1900,False,False
47130,Mon Jan  1 13:05:30 1900,True,False
47160,Mon Jan  1 13:06:00 1900,False,False
47190,Mon Jan  1 13:06:30 1900,False,False
47220,Mon Jan  1 13:07:00 1900,True,False
47250,Mon Jan  1 13:07:30 1900,False,False
47280,Mon Jan  1 13:08:00 1900,True,False
47310,Mon Jan  1 13:08:30 1900,True,False
47340,Mon Jan  1 13:09:00 1900,False,False
47370,Mon Jan  1 13:09:30 1900,False,False
47400,Mon Jan  1 13:10:00 1900,False,False
47430,Mon Jan  1 13:10:30 1900,False,False
47460,Mon Jan  1 13:11:00 1900,True,False
47490,Mon Jan  1 13:11:30 1900,True,False
47520,Mon Jan  1 13:12:00 1900,True,False
47550,Mon Jan  1 13:12:30 1900,False,False
47580,Mon Jan  1 13:13:00 1900,True,False
47610,Mon Jan  1 13:13:30 1900,True,False
47640,Mon Jan  1 13:14:00 1900,False,False
47670,Mon Jan  1 13:14:30 1900,True,False
47700,Mon Jan  1 13:15:00 1900,False,False
47730,Mon Jan  1 13:15:30 1900,True,False
47760,Mon Jan  1 13:16:00 1900,False,False
47790,Mon Jan  1 13:16:30 1900,False,False
47820,Mon Jan  1 13:17:00 1900,False,False
47850,Mon Jan  1 13:17:30 1900,True,False
47880,Mon Jan  1 13:18:00 1900,True,False
47910,Mon Jan  1 13:18:30 1900,False,False
47940,Mon Jan  1 13:19:00 1900,False,False
47970,Mon Jan  1 13:19:30 1900,True,False
48000,Mon Jan  1 13:20:00 1900,True,False
48030,Mon Jan  1 13:20:30 1900,True,False
48060,Mon Jan  1 13:21:00 1900,False,False
48090,Mon Jan  1 13:21:30 1900,True,False
48120,Mon Jan  1 13:22:00 1900,True,False
48150,Mon Jan  1 13:22:30 1900,True,False
48180,Mon Jan  1 13:23:00 1900,False,False
48210,Mon Jan  1 13:23:30 1900,False,False
48240,Mon Jan  1 13:24:00 1900,False,False
48270,Mon Jan  1 13:24:30 1900,False,False
48300,Mon Jan  1 13:25:00 1900,True,False
48330,Mon Jan  1 13:25:30 1900,True,False
48360,Mon Jan  1 13:26:00 1900,True,False
48390,Mon Jan  1 13:26:30 1900,False,False
48420,Mon Jan  1 13:27:00 1900,False,False
48450,Mon Jan  1 13:27:30 1900,False,False
48480,Mon Jan  1 13:28:00 1900,True,False
48510,Mon Jan  1 13:28:30 1900,False,False
48540,Mon Jan  1 13:29:00 1900,True,False
48570,Mon Jan  1 13:29:30 1900,False,False
48600,Mon Jan  1 13:30:00 1900,True,False
48630,Mon Jan  1 13:30:30 1900,True,False
48660,Mon Jan  1 13:31:00 1900,False,False
48690,Mon Jan  1 13:31:30 1900,False,False
48720,Mon Jan  1 13:32:00 1900,True,False
48750,Mon Jan  1 13:32:30 1900,False,False
48780,Mon Jan  1 13:33:00 1900,True,False
48810,Mon Jan  1 13:33:30 1900,False,False
48840,Mon Jan  1 13:34:00 1900,True,False
48870,Mon Jan  1 13:34:30 1900,True,False
48900,Mon Jan  1 13:35:00 1900,False,False
48930,Mon Jan  1 13:35:30 1900,True,False
48960,Mon Jan  1 13:36:00 1900,True,False
48990,Mon Jan  1 13:36:30 1900,False,False
49020,Mon Jan  1 13:37:00 1900,True,False
49050,Mon Jan  1 13:37:30 1900,True,False
49080,Mon Jan  1 13:38:00 1900,True,False
49110,Mon Jan  1 13:38:30 1900,False,False
49140,Mon Jan  1 13:39:00 1900,False,False
49170,Mon Jan  1 13:39:30 1900,True,False
49200,Mon Jan  1 13:40:00 1900,True,False
49230,Mon Jan  1 13:40:30 1900,False,False
49260,Mon Jan  1 13:41:00 1900,True,False
49290,Mon Jan  1 13:41:30 1900,False,False
49320,Mon Jan  1 13:42:00 1900,True,False
49350,Mon Jan  1 13:42:30 1900,False,False
49380,Mon Jan  1 13:43:00 1900,True,False
49410,Mon Jan  1 13:43:30 1900,True,False
49440,Mon Jan  1 13:44:00 1900,False,False
49470,Mon Jan  1 13:44:30 1900,True,False
49500,Mon Jan  1 13:45:00 1900,False,False
49530,Mon Jan  1 13:45:30 1900,True,False
49560,Mon Jan  1 13:46:00 1900,False,False
49590,Mon Jan  1 13:46:30 1900,False,False
49620,Mon Jan  1 13:47:00 1900,False,False
49650,Mon Jan  1 13:47:30 1900,True,False
49680,Mon Jan  1 13:48:00 1900,True,False
49710,Mon Jan  1 13:48:30 1900,False,False
49740,Mon Jan  1 13:49:00 1900,True,False
49770,Mon Jan  1 13:49:30 1900,True,False
49800,Mon Jan  1 13:50:00 1900,True,False
49830,Mon Jan  1 13:50:30 1900,False,False
49860,Mon Jan  1 13:51:00 1900,True,False
49890,Mon Jan  1 13:51:30 1900,True,False
49920,Mon Jan  1 13:52:00 1900,False,False
49950,Mon Jan  1 13:52:30 1900,True,False
49980,Mon Jan  1 13:53:00 1900,True,False
50010,Mon Jan  1 13:53:30 1900,True,False
50040,Mon Jan  1 13:54:00 1900,True,False
50070,Mon Jan  1 13:54:30 1900,False,False
50100,Mon Jan  1 13:55:00 1900,True,False
50130,Mon Jan  1 13:55:30 1900,False,False
50160,Mon Jan  1 13:56:00 1900,False,False
50190,Mon Jan  1 13:56:30 1900,True,False
50220,Mon Jan  1 13:57:00 1900,True,False
50250,Mon Jan  1 13:57:30 1900,True,False
50280,Mon Jan  1 13:58:00 1900,True,False
